Semester,Course Code,Course Title,Course Type,Internal Marks,External Marks,Total,Max. Marks,Result
3,SCSA1302,Theory of Computation,Theory,24,26,50,100,Pass
4,SAIC4003,Universal Human Values,Theory,42,25,67,100,Pass
4,SCSA1401,Object Oriented Analysis and System Engineering,Theory,35,25,60,100,Pass
4,SCSA1403,Design and Analysis of Algorithms,Theory,36,28,64,100,Pass
4,SCSA3016,Data Science,Theory,37,15,52,100,Pass
4,SECA1404,Microprocessor and Microcontroller Based Systems,Theory,38,15,53,100,Pass
4,SMTA1402,Probability and Statistics,Theory,37,28,65,100,Pass
4,SCSA2401,Object Oriented Analysis and System Engineering Lab,Practical,39,44,83,100,Pass
4,SCSA2402,Code Optimization and Debugging - II,Practical,17,22,39,50,Pass
4,SECA2405,Microprocessor and Microcontroller Lab,Practical,43,41,84,100,Pass
