Semester,Course Code,Course Title,Course Type,Internal Marks,External Marks,Total,Max. Marks,Result
2,SCSA1201,Fundamentals of Digital Systems,Theory,20,30,50,100,Pass
2,SMTA1201,Engineering Mathematics  - II,Theory,19,0,19,100,RA
2,SPHA1202,Physics for Information Science,Theory,21,6,27,100,RA
3,SITA1301,Programming in Java,Theory,21,12,33,100,RA
3,SMTA1302,Discrete Mathematics,Theory,17,1,18,100,RA
4,SAIC4003,Universal Human Values,Theory,33,24,57,100,Pass
4,SCSA1401,Object Oriented Analysis and System Engineering,Theory,24,26,50,100,Pass
4,SCSA1403,Design and Analysis of Algorithms,Theory,29,21,50,100,Pass
4,SCSA3092,Augmented and Virtual Reality,Theory,39,25,64,100,Pass
4,SECA1404,Microprocessor and Microcontroller Based Systems,Theory,21,18,39,100,RA
4,SMTA1402,Probability and Statistics,Theory,17,7,24,100,RA
4,SCSA2401,Object Oriented Analysis and System Engineering Lab,Practical,36,34,70,100,Pass
4,SCSA2402,Code Optimization and Debugging - II,Practical,18,22,40,50,Pass
4,SECA2405,Microprocessor and Microcontroller Lab,Practical,48,48,96,100,Pass
