Semester,Course Code,Course Title,Course Type,Internal Marks,External Marks,Total,Max. Marks,Result
3,SCSA1304,Advanced Data Structures,Theory,14,25,39,100,RA
3,SMTA1302,Discrete Mathematics,Theory,18,12,30,100,RA
4,SAIC4003,Universal Human Values,Theory,36,25,61,100,Pass
4,SCSA1401,Object Oriented Analysis and System Engineering,Theory,38,33,71,100,Pass
4,SCSA1403,Design and Analysis of Algorithms,Theory,27,23,50,100,Pass
4,SCSA3016,Data Science,Theory,35,23,58,100,Pass
4,SECA1404,Microprocessor and Microcontroller Based Systems,Theory,34,26,60,100,Pass
4,SMTA1402,Probability and Statistics,Theory,29,21,50,100,Pass
4,SCSA2401,Object Oriented Analysis and System Engineering Lab,Practical,25,39,64,100,Pass
4,SCSA2402,Code Optimization and Debugging - II,Practical,20,21,41,50,Pass
4,SECA2405,Microprocessor and Microcontroller Lab,Practical,41,44,85,100,Pass
