Semester,Course Code,Course Title,Course Type,Internal Marks,External Marks,Total,Max. Marks,Result
3,SCSA1302,Theory of Computation,Theory,27,26,53,100,Pass
4,SAIC4003,Universal Human Values,Theory,41,26,67,100,Pass
4,SCSA1401,Object Oriented Analysis and System Engineering,Theory,34,19,53,100,Pass
4,SCSA1403,Design and Analysis of Algorithms,Theory,34,4,38,100,RA
4,SCSA3016,Data Science,Theory,23,27,50,100,Pass
4,SECA1404,Microprocessor and Microcontroller Based Systems,Theory,34,25,59,100,Pass
4,SMTA1402,Probability and Statistics,Theory,34,7,41,100,RA
4,SCSA2401,Object Oriented Analysis and System Engineering Lab,Practical,25,45,70,100,Pass
4,SCSA2402,Code Optimization and Debugging - II,Practical,18,21,39,50,Pass
4,SECA2405,Microprocessor and Microcontroller Lab,Practical,29,36,65,100,Pass
