Semester,Course Code,Course Title,Course Type,Internal Marks,External Marks,Total,Max. Marks,Result
3,SITA1301,Programming in Java,Theory,37,29,66,100,Pass
4,SAIC4003,Universal Human Values,Theory,45,42,87,100,Pass
4,SCSA1401,Object Oriented Analysis and System Engineering,Theory,41,26,67,100,Pass
4,SCSA1403,Design and Analysis of Algorithms,Theory,29,30,59,100,Pass
4,SECA1404,Microprocessor and Microcontroller Based Systems,Theory,41,24,65,100,Pass
4,SITA3004,User Interface Design and Implementation,Theory,36,39,75,100,Pass
4,SMTA1402,Probability and Statistics,Theory,43,30,73,100,Pass
4,SCSA2401,Object Oriented Analysis and System Engineering Lab,Practical,45,42,87,100,Pass
4,SCSA2402,Code Optimization and Debugging - II,Practical,22,19,41,50,Pass
4,SECA2405,Microprocessor and Microcontroller Lab,Practical,47,45,92,100,Pass
