Semester,Course Code,Course Title,Course Type,Internal Marks,External Marks,Total,Max. Marks,Result
2,SMTA1201,Engineering Mathematics  - II,Theory,34,AAA,AAA,100,RA
2,SCSA2201,Data Structures Lab,Practical,37,31,68,100,Pass
3,SCSA1301,Database Management Systems,Theory,29,21,50,100,Pass
4,SAIC4003,Universal Human Values,Theory,42,29,71,100,Pass
4,SCSA1401,Object Oriented Analysis and System Engineering,Theory,42,26,68,100,Pass
4,SCSA1403,Design and Analysis of Algorithms,Theory,38,31,69,100,Pass
4,SCSA3016,Data Science,Theory,39,18,57,100,Pass
4,SECA1404,Microprocessor and Microcontroller Based Systems,Theory,42,1,43,100,RA
4,SMTA1402,Probability and Statistics,Theory,27,23,50,100,Pass
4,SCSA2401,Object Oriented Analysis and System Engineering Lab,Practical,41,30,71,100,Pass
4,SCSA2402,Code Optimization and Debugging - II,Practical,24,21,45,50,Pass
4,SECA2405,Microprocessor and Microcontroller Lab,Practical,35,45,80,100,Pass
