Semester,Course Code,Course Title,Course Type,Internal Marks,External Marks,Total,Max. Marks,Result
2,SMTA1201,Engineering Mathematics  - II,Theory,19,AAA,AAA,100,RA
3,SCSA1301,Database Management Systems,Theory,27,AAA,AAA,100,RA
3,SCSA1302,Theory of Computation,Theory,10,AAA,AAA,100,RA
3,SCSA1304,Advanced Data Structures,Theory,10,AAA,AAA,100,RA
3,SITA1301,Programming in Java,Theory,24,AAA,AAA,100,RA
3,SMTA1302,Discrete Mathematics,Theory,22,AAA,AAA,100,RA
3,SITA2302,Programming in Java Lab,Practical,AAA,AAA,AAA,100,RA
4,SAIC4003,Universal Human Values,Theory,43,AAA,AAA,100,RA
4,SCSA1401,Object Oriented Analysis and System Engineering,Theory,27,AAA,AAA,100,RA
4,SCSA1403,Design and Analysis of Algorithms,Theory,30,AAA,AAA,100,RA
4,SCSA3016,Data Science,Theory,27,AAA,AAA,100,RA
4,SECA1404,Microprocessor and Microcontroller Based Systems,Theory,27,AAA,AAA,100,RA
4,SMTA1402,Probability and Statistics,Theory,18,AAA,AAA,100,RA
4,SCSA2401,Object Oriented Analysis and System Engineering Lab,Practical,AAA,AAA,AAA,100,RA
4,SCSA2402,Code Optimization and Debugging - II,Practical,16,21,37,50,Pass
4,SECA2405,Microprocessor and Microcontroller Lab,Practical,AAA,AAA,AAA,100,RA
