Semester,Course Code,Course Title,Course Type,Internal Marks,External Marks,Total,Max. Marks,Result
3,SCSA1301,Database Management Systems,Theory,23,5,28,100,RA
3,SCSA1302,Theory of Computation,Theory,26,30,56,100,Pass
4,SAIC4003,Universal Human Values,Theory,34,31,65,100,Pass
4,SCSA1401,Object Oriented Analysis and System Engineering,Theory,29,2,31,100,RA
4,SCSA1403,Design and Analysis of Algorithms,Theory,29,21,50,100,Pass
4,SCSA3092,Augmented and Virtual Reality,Theory,25,12,37,100,RA
4,SECA1404,Microprocessor and Microcontroller Based Systems,Theory,30,22,52,100,Pass
4,SMTA1402,Probability and Statistics,Theory,25,6,31,100,RA
4,SCSA2401,Object Oriented Analysis and System Engineering Lab,Practical,18,42,60,100,Pass
4,SCSA2402,Code Optimization and Debugging - II,Practical,AAA,AAA,AAA,50,RA
4,SECA2405,Microprocessor and Microcontroller Lab,Practical,49,41,90,100,Pass
