Semester,Course Code,Course Title,Course Type,Internal Marks,External Marks,Total,Max. Marks,Result
2,SMTA1201,Engineering Mathematics  - II,Theory,26,24,50,100,Pass
4,SAIC4003,Universal Human Values,Theory,43,36,79,100,Pass
4,SCSA1401,Object Oriented Analysis and System Engineering,Theory,37,22,59,100,Pass
4,SCSA1403,Design and Analysis of Algorithms,Theory,34,22,56,100,Pass
4,SCSA3016,Data Science,Theory,42,26,68,100,Pass
4,SECA1404,Microprocessor and Microcontroller Based Systems,Theory,38,31,69,100,Pass
4,SMTA1402,Probability and Statistics,Theory,42,8,50,100,RA
4,SCSA2401,Object Oriented Analysis and System Engineering Lab,Practical,47,45,92,100,Pass
4,SCSA2402,Code Optimization and Debugging - II,Practical,18,23,41,50,Pass
4,SECA2405,Microprocessor and Microcontroller Lab,Practical,48,48,96,100,Pass
