Semester,Course Code,Course Title,Course Type,Internal Marks,External Marks,Total,Max. Marks,Result
2,SMTA1201,Engineering Mathematics  - II,Theory,17,33,50,100,Pass
3,SCSA1302,Theory of Computation,Theory,19,31,50,100,Pass
4,SAIC4003,Universal Human Values,Theory,43,33,76,100,Pass
4,SCSA1401,Object Oriented Analysis and System Engineering,Theory,27,23,50,100,Pass
4,SCSA1403,Design and Analysis of Algorithms,Theory,33,17,50,100,Pass
4,SCSA3015,Deep Learning,Theory,38,28,66,100,Pass
4,SECA1404,Microprocessor and Microcontroller Based Systems,Theory,27,26,53,100,Pass
4,SMTA1402,Probability and Statistics,Theory,36,23,59,100,Pass
4,SCSA2401,Object Oriented Analysis and System Engineering Lab,Practical,46,39,85,100,Pass
4,SCSA2402,Code Optimization and Debugging - II,Practical,22,21,43,50,Pass
4,SECA2405,Microprocessor and Microcontroller Lab,Practical,37,48,85,100,Pass
