Semester,Course Code,Course Title,Course Type,Internal Marks,External Marks,Total,Max. Marks,Result
2,SPHA2101,Physics Lab,Practical,15,18,33,50,Pass
3,SCSA1302,Theory of Computation,Theory,22,29,51,100,Pass
3,SMTA1302,Discrete Mathematics,Theory,22,2,24,100,RA
4,SAIC4003,Universal Human Values,Theory,42,32,74,100,Pass
4,SCSA1401,Object Oriented Analysis and System Engineering,Theory,38,26,64,100,Pass
4,SCSA1403,Design and Analysis of Algorithms,Theory,35,36,71,100,Pass
4,SCSA3016,Data Science,Theory,35,28,63,100,Pass
4,SECA1404,Microprocessor and Microcontroller Based Systems,Theory,34,25,59,100,Pass
4,SMTA1402,Probability and Statistics,Theory,29,7,36,100,RA
4,SCSA2401,Object Oriented Analysis and System Engineering Lab,Practical,38,39,77,100,Pass
4,SCSA2402,Code Optimization and Debugging - II,Practical,20,21,41,50,Pass
4,SECA2405,Microprocessor and Microcontroller Lab,Practical,40,44,84,100,Pass
