Semester,Course Code,Course Title,Course Type,Internal Marks,External Marks,Total,Max. Marks,Result
3,SCSA1304,Advanced Data Structures,Theory,38,34,72,100,Pass
4,SAIC4003,Universal Human Values,Theory,47,37,84,100,Pass
4,SCSA1401,Object Oriented Analysis and System Engineering,Theory,42,31,73,100,Pass
4,SCSA1403,Design and Analysis of Algorithms,Theory,43,37,80,100,Pass
4,SCSA3092,Augmented and Virtual Reality,Theory,43,27,70,100,Pass
4,SECA1404,Microprocessor and Microcontroller Based Systems,Theory,31,23,54,100,Pass
4,SMTA1402,Probability and Statistics,Theory,45,7,52,100,RA
4,SCSA2401,Object Oriented Analysis and System Engineering Lab,Practical,46,46,92,100,Pass
4,SCSA2402,Code Optimization and Debugging - II,Practical,25,20,45,50,Pass
4,SECA2405,Microprocessor and Microcontroller Lab,Practical,48,45,93,100,Pass
