Semester,Course Code,Course Title,Course Type,Internal Marks,External Marks,Total,Max. Marks,Result
2,SMTA1201,Engineering Mathematics  - II,Theory,14,3,17,100,RA
2,SPHA1202,Physics for Information Science,Theory,20,AAA,AAA,100,RA
3,SCSA1304,Advanced Data Structures,Theory,24,26,50,100,Pass
3,SMTA1302,Discrete Mathematics,Theory,16,AAA,AAA,100,RA
4,SAIC4003,Universal Human Values,Theory,42,30,72,100,Pass
4,SCSA1401,Object Oriented Analysis and System Engineering,Theory,36,19,55,100,Pass
4,SCSA1403,Design and Analysis of Algorithms,Theory,34,25,59,100,Pass
4,SECA1404,Microprocessor and Microcontroller Based Systems,Theory,30,21,51,100,Pass
4,SITA3004,User Interface Design and Implementation,Theory,31,30,61,100,Pass
4,SMTA1402,Probability and Statistics,Theory,26,2,28,100,RA
4,SCSA2401,Object Oriented Analysis and System Engineering Lab,Practical,25,39,64,100,Pass
4,SCSA2402,Code Optimization and Debugging - II,Practical,20,20,40,50,Pass
4,SECA2405,Microprocessor and Microcontroller Lab,Practical,29,33,62,100,Pass
