Semester,Course Code,Course Title,Course Type,Internal Marks,External Marks,Total,Max. Marks,Result
2,SMTA1201,Engineering Mathematics  - II,Theory,41,AAA,AAA,100,RA
4,SAIC4003,Universal Human Values,Theory,43,33,76,100,Pass
4,SCSA1401,Object Oriented Analysis and System Engineering,Theory,45,36,81,100,Pass
4,SCSA1403,Design and Analysis of Algorithms,Theory,38,29,67,100,Pass
4,SCSA3016,Data Science,Theory,41,29,70,100,Pass
4,SECA1404,Microprocessor and Microcontroller Based Systems,Theory,43,32,75,100,Pass
4,SMTA1402,Probability and Statistics,Theory,41,10,51,100,RA
4,SCSA2401,Object Oriented Analysis and System Engineering Lab,Practical,33,43,76,100,Pass
4,SCSA2402,Code Optimization and Debugging - II,Practical,17,22,39,50,Pass
4,SECA2405,Microprocessor and Microcontroller Lab,Practical,44,37,81,100,Pass
