Semester,Course Code,Course Title,Course Type,Internal Marks,External Marks,Total,Max. Marks,Result
2,SPHA1202,Physics for Information Science,Theory,21,AAA,AAA,100,RA
2,SCSA2201,Data Structures Lab,Practical,37,44,81,100,Pass
4,SAIC4003,Universal Human Values,Theory,42,38,80,100,Pass
4,SCSA1401,Object Oriented Analysis and System Engineering,Theory,32,25,57,100,Pass
4,SCSA1403,Design and Analysis of Algorithms,Theory,38,20,58,100,Pass
4,SCSA3016,Data Science,Theory,33,29,62,100,Pass
4,SECA1404,Microprocessor and Microcontroller Based Systems,Theory,38,34,72,100,Pass
4,SMTA1402,Probability and Statistics,Theory,38,15,53,100,Pass
4,SCSA2401,Object Oriented Analysis and System Engineering Lab,Practical,42,39,81,100,Pass
4,SCSA2402,Code Optimization and Debugging - II,Practical,20,20,40,50,Pass
4,SECA2405,Microprocessor and Microcontroller Lab,Practical,47,48,95,100,Pass
