Semester,Course Code,Course Title,Course Type,Internal Marks,External Marks,Total,Max. Marks,Result
3,SCSA1302,Theory of Computation,Theory,22,13,35,100,RA
4,SAIC4003,Universal Human Values,Theory,43,32,75,100,Pass
4,SCSA1401,Object Oriented Analysis and System Engineering,Theory,32,33,65,100,Pass
4,SCSA1403,Design and Analysis of Algorithms,Theory,30,24,54,100,Pass
4,SCSA3016,Data Science,Theory,34,42,76,100,Pass
4,SECA1404,Microprocessor and Microcontroller Based Systems,Theory,31,19,50,100,Pass
4,SMTA1402,Probability and Statistics,Theory,26,6,32,100,RA
4,SCSA2401,Object Oriented Analysis and System Engineering Lab,Practical,43,42,85,100,Pass
4,SCSA2402,Code Optimization and Debugging - II,Practical,21,23,44,50,Pass
4,SECA2405,Microprocessor and Microcontroller Lab,Practical,43,44,87,100,Pass
