Semester,Course Code,Course Title,Course Type,Internal Marks,External Marks,Total,Max. Marks,Result
2,SMTA1201,Engineering Mathematics  - II,Theory,23,15,38,100,RA
4,SAIC4003,Universal Human Values,Theory,46,28,74,100,Pass
4,SCSA1401,Object Oriented Analysis and System Engineering,Theory,38,28,66,100,Pass
4,SCSA1403,Design and Analysis of Algorithms,Theory,38,21,59,100,Pass
4,SCSA3016,Data Science,Theory,32,43,75,100,Pass
4,SECA1404,Microprocessor and Microcontroller Based Systems,Theory,38,26,64,100,Pass
4,SMTA1402,Probability and Statistics,Theory,43,26,69,100,Pass
4,SCSA2401,Object Oriented Analysis and System Engineering Lab,Practical,41,47,88,100,Pass
4,SCSA2402,Code Optimization and Debugging - II,Practical,18,22,40,50,Pass
4,SECA2405,Microprocessor and Microcontroller Lab,Practical,47,44,91,100,Pass
