Semester,Course Code,Course Title,Course Type,Internal Marks,External Marks,Total,Max. Marks,Result
2,SMTA1201,Engineering Mathematics  - II,Theory,32,0,32,100,RA
3,SCSA1301,Database Management Systems,Theory,19,3,22,100,RA
3,SCSA1302,Theory of Computation,Theory,17,4,21,100,RA
3,SCSA1304,Advanced Data Structures,Theory,19,14,33,100,RA
3,SITA1301,Programming in Java,Theory,17,AAA,AAA,100,RA
3,SMTA1302,Discrete Mathematics,Theory,13,0,13,100,RA
4,SAIC4003,Universal Human Values,Theory,32,30,62,100,Pass
4,SCSA1401,Object Oriented Analysis and System Engineering,Theory,33,19,52,100,Pass
4,SCSA1403,Design and Analysis of Algorithms,Theory,30,23,53,100,Pass
4,SCSA3016,Data Science,Theory,30,22,52,100,Pass
4,SECA1404,Microprocessor and Microcontroller Based Systems,Theory,16,21,37,100,RA
4,SMTA1402,Probability and Statistics,Theory,35,9,44,100,RA
4,SCSA2401,Object Oriented Analysis and System Engineering Lab,Practical,49,43,92,100,Pass
4,SCSA2402,Code Optimization and Debugging - II,Practical,17,21,38,50,Pass
4,SECA2405,Microprocessor and Microcontroller Lab,Practical,44,42,86,100,Pass
