Semester,Course Code,Course Title,Course Type,Internal Marks,External Marks,Total,Max. Marks,Result
2,SMTA1201,Engineering Mathematics  - II,Theory,24,6,30,100,RA
3,SCSA1301,Database Management Systems,Theory,38,26,64,100,Pass
4,SAIC4003,Universal Human Values,Theory,42,17,59,100,Pass
4,SCSA1401,Object Oriented Analysis and System Engineering,Theory,42,34,76,100,Pass
4,SCSA1403,Design and Analysis of Algorithms,Theory,34,41,75,100,Pass
4,SCSA3016,Data Science,Theory,34,26,60,100,Pass
4,SECA1404,Microprocessor and Microcontroller Based Systems,Theory,43,24,67,100,Pass
4,SMTA1402,Probability and Statistics,Theory,33,5,38,100,RA
4,SCSA2401,Object Oriented Analysis and System Engineering Lab,Practical,38,41,79,100,Pass
4,SCSA2402,Code Optimization and Debugging - II,Practical,18,20,38,50,Pass
4,SECA2405,Microprocessor and Microcontroller Lab,Practical,47,49,96,100,Pass
