Semester,Course Code,Course Title,Course Type,Internal Marks,External Marks,Total,Max. Marks,Result
3,SMTA1302,Discrete Mathematics,Theory,29,6,35,100,RA
4,SAIC4003,Universal Human Values,Theory,43,26,69,100,Pass
4,SCSA1401,Object Oriented Analysis and System Engineering,Theory,36,30,66,100,Pass
4,SCSA1403,Design and Analysis of Algorithms,Theory,38,37,75,100,Pass
4,SCSA3016,Data Science,Theory,32,25,57,100,Pass
4,SECA1404,Microprocessor and Microcontroller Based Systems,Theory,38,15,53,100,Pass
4,SMTA1402,Probability and Statistics,Theory,23,27,50,100,Pass
4,SCSA2401,Object Oriented Analysis and System Engineering Lab,Practical,44,42,86,100,Pass
4,SCSA2402,Code Optimization and Debugging - II,Practical,19,22,41,50,Pass
4,SECA2405,Microprocessor and Microcontroller Lab,Practical,26,42,68,100,Pass
