Semester,Course Code,Course Title,Course Type,Internal Marks,External Marks,Total,Max. Marks,Result
3,SCSA1304,Advanced Data Structures,Theory,19,35,54,100,Pass
4,SAIC4003,Universal Human Values,Theory,42,38,80,100,Pass
4,SCSA1401,Object Oriented Analysis and System Engineering,Theory,35,32,67,100,Pass
4,SCSA1403,Design and Analysis of Algorithms,Theory,35,28,63,100,Pass
4,SECA1404,Microprocessor and Microcontroller Based Systems,Theory,33,28,61,100,Pass
4,SITA3004,User Interface Design and Implementation,Theory,36,31,67,100,Pass
4,SMTA1402,Probability and Statistics,Theory,38,15,53,100,Pass
4,SCSA2401,Object Oriented Analysis and System Engineering Lab,Practical,25,39,64,100,Pass
4,SCSA2402,Code Optimization and Debugging - II,Practical,25,23,48,50,Pass
4,SECA2405,Microprocessor and Microcontroller Lab,Practical,47,41,88,100,Pass
