Semester,Course Code,Course Title,Course Type,Internal Marks,External Marks,Total,Max. Marks,Result
2,SMTA1201,Engineering Mathematics  - II,Theory,25,36,61,100,Pass
4,SAIC4003,Universal Human Values,Theory,41,46,87,100,Pass
4,SCSA1401,Object Oriented Analysis and System Engineering,Theory,41,26,67,100,Pass
4,SCSA1403,Design and Analysis of Algorithms,Theory,38,25,63,100,Pass
4,SECA1404,Microprocessor and Microcontroller Based Systems,Theory,38,23,61,100,Pass
4,SITA3004,User Interface Design and Implementation,Theory,35,30,65,100,Pass
4,SMTA1402,Probability and Statistics,Theory,45,18,63,100,Pass
4,SCSA2401,Object Oriented Analysis and System Engineering Lab,Practical,42,32,74,100,Pass
4,SCSA2402,Code Optimization and Debugging - II,Practical,19,20,39,50,Pass
4,SECA2405,Microprocessor and Microcontroller Lab,Practical,39,39,78,100,Pass
