Semester,Course Code,Course Title,Course Type,Internal Marks,External Marks,Total,Max. Marks,Result
2,SMTA1201,Engineering Mathematics  - II,Theory,27,AAA,AAA,100,RA
3,SMTA1302,Discrete Mathematics,Theory,39,AAA,AAA,100,RA
4,SAIC4003,Universal Human Values,Theory,38,25,63,100,Pass
4,SCSA1401,Object Oriented Analysis and System Engineering,Theory,42,24,66,100,Pass
4,SCSA1403,Design and Analysis of Algorithms,Theory,33,21,54,100,Pass
4,SCSA3016,Data Science,Theory,38,15,53,100,Pass
4,SECA1404,Microprocessor and Microcontroller Based Systems,Theory,38,15,53,100,Pass
4,SMTA1402,Probability and Statistics,Theory,31,2,33,100,RA
4,SCSA2401,Object Oriented Analysis and System Engineering Lab,Practical,29,44,73,100,Pass
4,SCSA2402,Code Optimization and Debugging - II,Practical,20,22,42,50,Pass
4,SECA2405,Microprocessor and Microcontroller Lab,Practical,36,47,83,100,Pass
