Semester,Course Code,Course Title,Course Type,Internal Marks,External Marks,Total,Max. Marks,Result
3,SITA2302,Programming in Java Lab,Practical,30,29,59,100,Pass
4,SAIC4003,Universal Human Values,Theory,45,38,83,100,Pass
4,SCSA1401,Object Oriented Analysis and System Engineering,Theory,43,22,65,100,Pass
4,SCSA1403,Design and Analysis of Algorithms,Theory,40,37,77,100,Pass
4,SCSA3016,Data Science,Theory,41,26,67,100,Pass
4,SECA1404,Microprocessor and Microcontroller Based Systems,Theory,35,21,56,100,Pass
4,SMTA1402,Probability and Statistics,Theory,39,19,58,100,Pass
4,SCSA2401,Object Oriented Analysis and System Engineering Lab,Practical,27,47,74,100,Pass
4,SCSA2402,Code Optimization and Debugging - II,Practical,25,23,48,50,Pass
4,SECA2405,Microprocessor and Microcontroller Lab,Practical,38,49,87,100,Pass
