Semester,Course Code,Course Title,Course Type,Internal Marks,External Marks,Total,Max. Marks,Result
3,    SCSA2302,Code Optimization and Debugging - I,Practical,14,15,29,50,Pass
4,SAIC4003,Universal Human Values,Theory,47,33,80,100,Pass
4,SCSA1401,Object Oriented Analysis and System Engineering,Theory,43,42,85,100,Pass
4,SCSA1403,Design and Analysis of Algorithms,Theory,38,46,84,100,Pass
4,SCSA3016,Data Science,Theory,37,35,72,100,Pass
4,SECA1404,Microprocessor and Microcontroller Based Systems,Theory,39,41,80,100,Pass
4,SMTA1402,Probability and Statistics,Theory,38,26,64,100,Pass
4,SCSA2401,Object Oriented Analysis and System Engineering Lab,Practical,47,46,93,100,Pass
4,SCSA2402,Code Optimization and Debugging - II,Practical,20,22,42,50,Pass
4,SECA2405,Microprocessor and Microcontroller Lab,Practical,37,25,62,100,Pass
