Semester,Course Code,Course Title,Course Type,Internal Marks,External Marks,Total,Max. Marks,Result
1,SCSA2105,Problem Solving Techniques Lab,Practical,AAA,AAA,AAA,100,RA
2,SCSA1201,Fundamentals of Digital Systems,Theory,20,0,20,100,RA
2,SMTA1201,Engineering Mathematics  - II,Theory,25,0,25,100,RA
2,SPHA1202,Physics for Information Science,Theory,30,AAA,AAA,100,RA
2,SPHA2101,Physics Lab,Practical,AAA,AAA,AAA,50,RA
3,SCSA1301,Database Management Systems,Theory,10,2,12,100,RA
3,SCSA1302,Theory of Computation,Theory,10,8,18,100,RA
3,SCSA1304,Advanced Data Structures,Theory,10,1,11,100,RA
3,SITA1301,Programming in Java,Theory,10,AAA,AAA,100,RA
3,SMTA1302,Discrete Mathematics,Theory,10,AAA,AAA,100,RA
3,SCSA2301,Database Management Systems Lab,Practical,28,31,59,100,Pass
3,SITA2302,Programming in Java Lab,Practical,AAA,AAA,AAA,100,RA
4,SAIC4003,Universal Human Values,Theory,32,18,50,100,Pass
4,SCSA1401,Object Oriented Analysis and System Engineering,Theory,19,5,24,100,RA
4,SCSA1403,Design and Analysis of Algorithms,Theory,17,6,23,100,RA
4,SCSA3016,Data Science,Theory,19,10,29,100,RA
4,SECA1404,Microprocessor and Microcontroller Based Systems,Theory,16,1,17,100,RA
4,SMTA1402,Probability and Statistics,Theory,34,0,34,100,RA
4,SCSA2401,Object Oriented Analysis and System Engineering Lab,Practical,AAA,AAA,AAA,100,RA
4,SCSA2402,Code Optimization and Debugging - II,Practical,19,21,40,50,Pass
4,SECA2405,Microprocessor and Microcontroller Lab,Practical,29,29,58,100,Pass
