Semester,Course Code,Course Title,Course Type,Internal Marks,External Marks,Total,Max. Marks,Result
2,SMTA1201,Engineering Mathematics  - II,Theory,17,8,25,100,RA
3,SCSA1301,Database Management Systems,Theory,34,16,50,100,Pass
4,SAIC4003,Universal Human Values,Theory,50,33,83,100,Pass
4,SCSA1401,Object Oriented Analysis and System Engineering,Theory,39,10,49,100,RA
4,SCSA1403,Design and Analysis of Algorithms,Theory,37,29,66,100,Pass
4,SCSA3016,Data Science,Theory,37,34,71,100,Pass
4,SECA1404,Microprocessor and Microcontroller Based Systems,Theory,32,37,69,100,Pass
4,SMTA1402,Probability and Statistics,Theory,41,8,49,100,RA
4,SCSA2401,Object Oriented Analysis and System Engineering Lab,Practical,36,39,75,100,Pass
4,SCSA2402,Code Optimization and Debugging - II,Practical,19,20,39,50,Pass
4,SECA2405,Microprocessor and Microcontroller Lab,Practical,37,37,74,100,Pass
