Semester,Course Code,Course Title,Course Type,Internal Marks,External Marks,Total,Max. Marks,Result
3,SCSA1304,Advanced Data Structures,Theory,29,21,50,100,Pass
4,SAIC4003,Universal Human Values,Theory,46,29,75,100,Pass
4,SCSA1401,Object Oriented Analysis and System Engineering,Theory,34,17,51,100,Pass
4,SCSA1403,Design and Analysis of Algorithms,Theory,38,20,58,100,Pass
4,SCSA3016,Data Science,Theory,29,25,54,100,Pass
4,SECA1404,Microprocessor and Microcontroller Based Systems,Theory,32,18,50,100,Pass
4,SMTA1402,Probability and Statistics,Theory,39,5,44,100,RA
4,SCSA2401,Object Oriented Analysis and System Engineering Lab,Practical,25,37,62,100,Pass
4,SCSA2402,Code Optimization and Debugging - II,Practical,23,20,43,50,Pass
4,SECA2405,Microprocessor and Microcontroller Lab,Practical,25,40,65,100,Pass
