Semester,Course Code,Course Title,Course Type,Internal Marks,External Marks,Total,Max. Marks,Result
2,SMTA1201,Engineering Mathematics  - II,Theory,26,24,50,100,Pass
3,SCSA1302,Theory of Computation,Theory,30,25,55,100,Pass
4,SAIC4003,Universal Human Values,Theory,40,33,73,100,Pass
4,SCSA1401,Object Oriented Analysis and System Engineering,Theory,45,42,87,100,Pass
4,SCSA1403,Design and Analysis of Algorithms,Theory,38,6,44,100,RA
4,SCSA3015,Deep Learning,Theory,38,38,76,100,Pass
4,SECA1404,Microprocessor and Microcontroller Based Systems,Theory,39,42,81,100,Pass
4,SMTA1402,Probability and Statistics,Theory,39,5,44,100,RA
4,SCSA2401,Object Oriented Analysis and System Engineering Lab,Practical,48,41,89,100,Pass
4,SCSA2402,Code Optimization and Debugging - II,Practical,19,21,40,50,Pass
4,SECA2405,Microprocessor and Microcontroller Lab,Practical,45,49,94,100,Pass
