Semester,Course Code,Course Title,Course Type,Internal Marks,External Marks,Total,Max. Marks,Result
3,SMTA1302,Discrete Mathematics,Theory,16,AAA,AAA,100,RA
4,SAIC4003,Universal Human Values,Theory,41,30,71,100,Pass
4,SCSA1401,Object Oriented Analysis and System Engineering,Theory,37,24,61,100,Pass
4,SCSA1403,Design and Analysis of Algorithms,Theory,32,28,60,100,Pass
4,SCSA3016,Data Science,Theory,38,18,56,100,Pass
4,SECA1404,Microprocessor and Microcontroller Based Systems,Theory,35,8,43,100,RA
4,SMTA1402,Probability and Statistics,Theory,30,25,55,100,Pass
4,SCSA2401,Object Oriented Analysis and System Engineering Lab,Practical,25,29,54,100,Pass
4,SCSA2402,Code Optimization and Debugging - II,Practical,18,21,39,50,Pass
4,SECA2405,Microprocessor and Microcontroller Lab,Practical,35,36,71,100,Pass
