Semester,Course Code,Course Title,Course Type,Internal Marks,External Marks,Total,Max. Marks,Result
3,SITA1301,Programming in Java,Theory,38,20,58,100,Pass
4,SAIC4003,Universal Human Values,Theory,45,28,73,100,Pass
4,SCSA1401,Object Oriented Analysis and System Engineering,Theory,41,25,66,100,Pass
4,SCSA1403,Design and Analysis of Algorithms,Theory,41,27,68,100,Pass
4,SCSA3092,Augmented and Virtual Reality,Theory,36,20,56,100,Pass
4,SECA1404,Microprocessor and Microcontroller Based Systems,Theory,40,23,63,100,Pass
4,SMTA1402,Probability and Statistics,Theory,29,8,37,100,RA
4,SCSA2401,Object Oriented Analysis and System Engineering Lab,Practical,40,45,85,100,Pass
4,SCSA2402,Code Optimization and Debugging - II,Practical,18,21,39,50,Pass
4,SECA2405,Microprocessor and Microcontroller Lab,Practical,47,48,95,100,Pass
