Semester,Course Code,Course Title,Course Type,Internal Marks,External Marks,Total,Max. Marks,Result
2,SMTA1201,Engineering Mathematics  - II,Theory,32,7,39,100,RA
3,SCSA1302,Theory of Computation,Theory,19,1,20,100,RA
3,SITA1301,Programming in Java,Theory,26,5,31,100,RA
4,SAIC4003,Universal Human Values,Theory,38,31,69,100,Pass
4,SCSA1401,Object Oriented Analysis and System Engineering,Theory,36,22,58,100,Pass
4,SCSA1403,Design and Analysis of Algorithms,Theory,34,25,59,100,Pass
4,SCSA3092,Augmented and Virtual Reality,Theory,38,29,67,100,Pass
4,SECA1404,Microprocessor and Microcontroller Based Systems,Theory,35,23,58,100,Pass
4,SMTA1402,Probability and Statistics,Theory,41,19,60,100,Pass
4,SCSA2401,Object Oriented Analysis and System Engineering Lab,Practical,36,37,73,100,Pass
4,SCSA2402,Code Optimization and Debugging - II,Practical,20,22,42,50,Pass
4,SECA2405,Microprocessor and Microcontroller Lab,Practical,47,42,89,100,Pass
