Semester,Course Code,Course Title,Course Type,Internal Marks,External Marks,Total,Max. Marks,Result
2,SMTA1201,Engineering Mathematics  - II,Theory,29,0,29,100,RA
3,SCSA1302,Theory of Computation,Theory,29,21,50,100,Pass
3,SMTA1302,Discrete Mathematics,Theory,22,1,23,100,RA
4,SAIC4003,Universal Human Values,Theory,38,25,63,100,Pass
4,SCSA1401,Object Oriented Analysis and System Engineering,Theory,38,25,63,100,Pass
4,SCSA1403,Design and Analysis of Algorithms,Theory,30,20,50,100,Pass
4,SCSA3016,Data Science,Theory,27,23,50,100,Pass
4,SECA1404,Microprocessor and Microcontroller Based Systems,Theory,32,22,54,100,Pass
4,SMTA1402,Probability and Statistics,Theory,36,5,41,100,RA
4,SCSA2401,Object Oriented Analysis and System Engineering Lab,Practical,39,40,79,100,Pass
4,SCSA2402,Code Optimization and Debugging - II,Practical,20,21,41,50,Pass
4,SECA2405,Microprocessor and Microcontroller Lab,Practical,37,44,81,100,Pass
