Semester,Course Code,Course Title,Course Type,Internal Marks,External Marks,Total,Max. Marks,Result
2,SCSA1201,Fundamentals of Digital Systems,Theory,21,AAA,AAA,100,RA
2,SCSA1204,Python Programming,Theory,10,AAA,AAA,100,RA
2,SMEA1102,Engineering Drawing,Theory,36,AAA,AAA,100,RA
2,SMTA1201,Engineering Mathematics  - II,Theory,14,AAA,AAA,100,RA
2,SPHA1202,Physics for Information Science,Theory,19,AAA,AAA,100,RA
2,SEIA2202,Digital Systems Lab,Practical,AAA,AAA,AAA,100,RA
2,SPHA2101,Physics Lab,Practical,AAA,AAA,AAA,50,RA
3,SCSA1301,Database Management Systems,Theory,14,13,27,100,RA
3,SCSA1302,Theory of Computation,Theory,10,AAA,AAA,100,RA
3,SCSA1304,Advanced Data Structures,Theory,10,AAA,AAA,100,RA
3,SITA1301,Programming in Java,Theory,10,AAA,AAA,100,RA
3,SMTA1302,Discrete Mathematics,Theory,14,AAA,AAA,100,RA
3,SCSADPROJ,Design Thinking and Innovations,Project,42,38,80,100,Pass
3,    SCSA2302,Code Optimization and Debugging - I,Practical,15,AAA,AAA,50,RA
3,SCSA2301,Database Management Systems Lab,Practical,AAA,AAA,AAA,100,RA
3,SITA2302,Programming in Java Lab,Practical,29,29,58,100,Pass
4,SAIC4003,Universal Human Values,Theory,27,AAA,AAA,100,RA
4,SCSA1401,Object Oriented Analysis and System Engineering,Theory,18,AAA,AAA,100,RA
4,SCSA1403,Design and Analysis of Algorithms,Theory,17,AAA,AAA,100,RA
4,SCSA3016,Data Science,Theory,21,AAA,AAA,100,RA
4,SECA1404,Microprocessor and Microcontroller Based Systems,Theory,16,AAA,AAA,100,RA
4,SMTA1402,Probability and Statistics,Theory,16,AAA,AAA,100,RA
4,SCSA2401,Object Oriented Analysis and System Engineering Lab,Practical,AAA,AAA,AAA,100,RA
4,SCSA2402,Code Optimization and Debugging - II,Practical,20,22,42,50,Pass
4,SECA2405,Microprocessor and Microcontroller Lab,Practical,AAA,AAA,AAA,100,RA
