Semester,Course Code,Course Title,Course Type,Internal Marks,External Marks,Total,Max. Marks,Result
2,SCSA1201,Fundamentals of Digital Systems,Theory,28,AAA,AAA,100,RA
2,SPHA1202,Physics for Information Science,Theory,23,AAA,AAA,100,RA
3,SCSA1301,Database Management Systems,Theory,16,11,27,100,RA
3,SCSA1302,Theory of Computation,Theory,33,AAA,AAA,100,RA
3,SCSA1304,Advanced Data Structures,Theory,20,2,22,100,RA
3,SITA1301,Programming in Java,Theory,14,AAA,AAA,100,RA
3,SMTA1302,Discrete Mathematics,Theory,19,AAA,AAA,100,RA
4,SAIC4003,Universal Human Values,Theory,40,18,58,100,Pass
4,SCSA1401,Object Oriented Analysis and System Engineering,Theory,30,20,50,100,Pass
4,SCSA1403,Design and Analysis of Algorithms,Theory,27,23,50,100,Pass
4,SCSA3015,Deep Learning,Theory,20,30,50,100,Pass
4,SECA1404,Microprocessor and Microcontroller Based Systems,Theory,31,2,33,100,RA
4,SMTA1402,Probability and Statistics,Theory,39,1,40,100,RA
4,SCSA2401,Object Oriented Analysis and System Engineering Lab,Practical,41,32,73,100,Pass
4,SCSA2402,Code Optimization and Debugging - II,Practical,18,21,39,50,Pass
4,SECA2405,Microprocessor and Microcontroller Lab,Practical,35,30,65,100,Pass
