Semester,Course Code,Course Title,Course Type,Internal Marks,External Marks,Total,Max. Marks,Result
3,SCSA1302,Theory of Computation,Theory,19,31,50,100,Pass
4,SAIC4003,Universal Human Values,Theory,41,25,66,100,Pass
4,SCSA1401,Object Oriented Analysis and System Engineering,Theory,27,35,62,100,Pass
4,SCSA1403,Design and Analysis of Algorithms,Theory,29,23,52,100,Pass
4,SCSA3092,Augmented and Virtual Reality,Theory,27,23,50,100,Pass
4,SECA1404,Microprocessor and Microcontroller Based Systems,Theory,24,27,51,100,Pass
4,SMTA1402,Probability and Statistics,Theory,43,3,46,100,RA
4,SCSA2401,Object Oriented Analysis and System Engineering Lab,Practical,18,32,50,100,Pass
4,SCSA2402,Code Optimization and Debugging - II,Practical,16,22,38,50,Pass
4,SECA2405,Microprocessor and Microcontroller Lab,Practical,48,36,84,100,Pass
