Semester,Course Code,Course Title,Course Type,Internal Marks,External Marks,Total,Max. Marks,Result
3,SCSA1301,Database Management Systems,Theory,39,18,57,100,Pass
4,SAIC4003,Universal Human Values,Theory,43,34,77,100,Pass
4,SCSA1401,Object Oriented Analysis and System Engineering,Theory,43,29,72,100,Pass
4,SCSA1403,Design and Analysis of Algorithms,Theory,38,29,67,100,Pass
4,SCSA3016,Data Science,Theory,46,26,72,100,Pass
4,SECA1404,Microprocessor and Microcontroller Based Systems,Theory,47,37,84,100,Pass
4,SMTA1402,Probability and Statistics,Theory,46,16,62,100,Pass
4,SCSA2401,Object Oriented Analysis and System Engineering Lab,Practical,27,35,62,100,Pass
4,SCSA2402,Code Optimization and Debugging - II,Practical,21,21,42,50,Pass
4,SECA2405,Microprocessor and Microcontroller Lab,Practical,43,40,83,100,Pass
