Semester,Course Code,Course Title,Course Type,Internal Marks,External Marks,Total,Max. Marks,Result
2,SCSA1204,Python Programming,Theory,21,4,25,100,RA
2,SPHA2101,Physics Lab,Practical,22,16,38,50,Pass
3,SCSA1301,Database Management Systems,Theory,27,12,39,100,RA
3,SCSA1302,Theory of Computation,Theory,41,3,44,100,RA
4,SAIC4003,Universal Human Values,Theory,39,31,70,100,Pass
4,SCSA1401,Object Oriented Analysis and System Engineering,Theory,34,7,41,100,RA
4,SCSA1403,Design and Analysis of Algorithms,Theory,31,19,50,100,Pass
4,SCSA3092,Augmented and Virtual Reality,Theory,30,20,50,100,Pass
4,SECA1404,Microprocessor and Microcontroller Based Systems,Theory,36,15,51,100,Pass
4,SMTA1402,Probability and Statistics,Theory,38,15,53,100,Pass
4,SCSA2401,Object Oriented Analysis and System Engineering Lab,Practical,38,37,75,100,Pass
4,SCSA2402,Code Optimization and Debugging - II,Practical,21,23,44,50,Pass
4,SECA2405,Microprocessor and Microcontroller Lab,Practical,46,43,89,100,Pass
