Semester,Course Code,Course Title,Course Type,Internal Marks,External Marks,Total,Max. Marks,Result
2,SMTA1201,Engineering Mathematics  - II,Theory,29,6,35,100,RA
4,SAIC4003,Universal Human Values,Theory,43,40,83,100,Pass
4,SCSA1401,Object Oriented Analysis and System Engineering,Theory,49,43,92,100,Pass
4,SCSA1403,Design and Analysis of Algorithms,Theory,38,31,69,100,Pass
4,SCSA3092,Augmented and Virtual Reality,Theory,43,45,88,100,Pass
4,SECA1404,Microprocessor and Microcontroller Based Systems,Theory,49,42,91,100,Pass
4,SMTA1402,Probability and Statistics,Theory,38,10,48,100,RA
4,SCSA2401,Object Oriented Analysis and System Engineering Lab,Practical,48,47,95,100,Pass
4,SCSA2402,Code Optimization and Debugging - II,Practical,19,24,43,50,Pass
4,SECA2405,Microprocessor and Microcontroller Lab,Practical,47,49,96,100,Pass
