Semester,Course Code,Course Title,Course Type,Internal Marks,External Marks,Total,Max. Marks,Result
2,SMTA1201,Engineering Mathematics  - II,Theory,24,5,29,100,RA
3,SCSA1302,Theory of Computation,Theory,36,29,65,100,Pass
4,SAIC4003,Universal Human Values,Theory,44,30,74,100,Pass
4,SCSA1401,Object Oriented Analysis and System Engineering,Theory,38,25,63,100,Pass
4,SCSA1403,Design and Analysis of Algorithms,Theory,37,29,66,100,Pass
4,SCSA3016,Data Science,Theory,30,22,52,100,Pass
4,SECA1404,Microprocessor and Microcontroller Based Systems,Theory,38,39,77,100,Pass
4,SMTA1402,Probability and Statistics,Theory,35,9,44,100,RA
4,SCSA2401,Object Oriented Analysis and System Engineering Lab,Practical,43,42,85,100,Pass
4,SCSA2402,Code Optimization and Debugging - II,Practical,20,20,40,50,Pass
4,SECA2405,Microprocessor and Microcontroller Lab,Practical,39,45,84,100,Pass
