Semester,Course Code,Course Title,Course Type,Internal Marks,External Marks,Total,Max. Marks,Result
3,SITA2302,Programming in Java Lab,Practical,32,28,60,100,Pass
4,SAIC4003,Universal Human Values,Theory,46,36,82,100,Pass
4,SCSA1401,Object Oriented Analysis and System Engineering,Theory,47,40,87,100,Pass
4,SCSA1403,Design and Analysis of Algorithms,Theory,43,39,82,100,Pass
4,SCSA3016,Data Science,Theory,42,41,83,100,Pass
4,SECA1404,Microprocessor and Microcontroller Based Systems,Theory,42,31,73,100,Pass
4,SMTA1402,Probability and Statistics,Theory,45,33,78,100,Pass
4,SCSA2401,Object Oriented Analysis and System Engineering Lab,Practical,48,45,93,100,Pass
4,SCSA2402,Code Optimization and Debugging - II,Practical,18,23,41,50,Pass
4,SECA2405,Microprocessor and Microcontroller Lab,Practical,39,49,88,100,Pass
