Semester,Course Code,Course Title,Course Type,Internal Marks,External Marks,Total,Max. Marks,Result
3,    SCSA2302,Code Optimization and Debugging - I,Practical,16,15,31,50,Pass
4,SAIC4003,Universal Human Values,Theory,42,33,75,100,Pass
4,SCSA1401,Object Oriented Analysis and System Engineering,Theory,45,38,83,100,Pass
4,SCSA1403,Design and Analysis of Algorithms,Theory,40,32,72,100,Pass
4,SCSA3016,Data Science,Theory,43,27,70,100,Pass
4,SECA1404,Microprocessor and Microcontroller Based Systems,Theory,36,35,71,100,Pass
4,SMTA1402,Probability and Statistics,Theory,35,26,61,100,Pass
4,SCSA2401,Object Oriented Analysis and System Engineering Lab,Practical,45,45,90,100,Pass
4,SCSA2402,Code Optimization and Debugging - II,Practical,18,20,38,50,Pass
4,SECA2405,Microprocessor and Microcontroller Lab,Practical,27,38,65,100,Pass
