Semester,Course Code,Course Title,Course Type,Internal Marks,External Marks,Total,Max. Marks,Result
2,SMTA1201,Engineering Mathematics  - II,Theory,27,24,51,100,Pass
4,SAIC4003,Universal Human Values,Theory,44,25,69,100,Pass
4,SCSA1401,Object Oriented Analysis and System Engineering,Theory,33,22,55,100,Pass
4,SCSA1403,Design and Analysis of Algorithms,Theory,38,38,76,100,Pass
4,SECA1404,Microprocessor and Microcontroller Based Systems,Theory,28,28,56,100,Pass
4,SITA3004,User Interface Design and Implementation,Theory,34,28,62,100,Pass
4,SMTA1402,Probability and Statistics,Theory,34,1,35,100,RA
4,SCSA2401,Object Oriented Analysis and System Engineering Lab,Practical,34,35,69,100,Pass
4,SCSA2402,Code Optimization and Debugging - II,Practical,20,20,40,50,Pass
4,SECA2405,Microprocessor and Microcontroller Lab,Practical,34,37,71,100,Pass
